waiting,elapsed
16023,24000
16018,19994
16014,19994
16030,24016
16024,19994
16033,20008
16038,24005
16049,20011
16026,19975
16020,23994
16030,20010
16020,19989
20019,27999
16021,20002
16030,20008
16029,23999
16046,20017
16024,19976
16024,24000
16029,20004
16021,19993
16025,24003
16021,19996
16027,20004
20025,27999
16027,20001
16030,20003
16025,23995
24030,28005
16023,23993
16025,20000
16022,23997
16024,20001
16025,20001
16021,23995
16020,19998
16031,20010
20023,27992
16016,19992
16035,20018
16028,23993
16023,19995
16026,20002
16032,24005
16023,19992
16028,20004
16026,23998
16023,19997
16024,20000
16025,24000
16023,19998
16023,19999
16025,20001
15940,24002
16026,19998
16038,20011
20027,27988
16022,19995
16022,23999
16023,20001
12044,16020
16019,19974
20036,28016
16021,19985
16023,20002
16021,23998
16022,20000
16024,20001
16023,23999
16029,20005
16024,19994
16024,24000
16028,20004
16025,19996
16038,24014
16032,19993
16018,19987
16027,20008
28020,35993
16026,24005
16027,20001
16021,23993
16033,20012
16028,19995
16030,24002
16026,19995
16039,20013
15927,19986
16025,23999
16018,19993
16020,20001
16021,24001
16025,20004
16024,19999
16024,23998
16029,20005
16033,20004
16025,23992
16022,19997
16049,20026
20025,27975
16026,20000
16026,20000
20041,28014
16125,20085
16025,23898
16033,20008
16023,19989
16024,24001
16029,20003
16037,20008
16032,23994
16029,19997
16020,19991
20030,28008
16032,20003
16023,19990
16029,24005
16030,20000
16028,19998
16054,24028
16029,19974
16071,20042
16031,23958
16026,19995
16033,20007
16036,24002
16022,19987
16034,20010
20030,27996
16025,19994
16044,20018
16029,23984
16031,20002
16020,19989
16026,24006
16025,19998
16037,20012
16024,23987
16023,19998
16032,20008
20022,27990
16033,20011
16032,19998
16033,24000
16025,19992
16041,20016
16027,23985
16023,19996
16027,20003
16028,24002
16025,19995
16027,20002
16014,23986
16021,20006
16013,19992
16014,20000
16018,24003
16028,20010
16038,20010
16032,23994
16026,19993
16028,20002
16030,24001
16027,19997
16032,20004
16032,24000
14597,15998
16031,24001
16037,20005
16024,19987
16027,24002
16035,20007
16021,19985
16026,24004
16028,20002
16026,19997
20026,27999
16032,20006
16023,19990
16024,23999
16023,19999
16023,20000
16022,23999
16031,20009
16023,19991
16019,23996
16043,20023
16023,19980
20024,28001
16021,19997
16027,20005
16028,24001
16023,19994
16022,19998
20038,28016
16057,20019
16036,23978
16032,19996
12066,16033
16031,19965
16027,23995
16028,20001
16023,19994
20027,28004
16030,20002
16032,20001
16038,24005
16025,19988
16023,19996
16037,24014
16035,19996
16026,19993
16033,24006
16026,19992
16028,20002
20025,27997
16040,20015
16029,19988
16028,23998
16022,19993
16027,20004
16037,24010
16031,19992
16051,20021
16030,23977
16030,20001
16030,20000
16019,23989
16038,20017
16029,19991
16029,19999
16038,24008
16025,19987
16032,20006
16025,23993
16025,20000
16034,20008
16045,24010
16027,19982
16020,19993
24020,31999
20049,28028
16043,19994
20032,27989
16022,19990
16022,19998
16020,23998
16028,20008
16026,19998
16032,24006
16032,20000
16034,20001
16028,23994
16033,20004
16032,19999
20023,27989
16025,20002
16034,20008
16032,23999
16029,19996
16030,20001
16036,24006
16016,19980
16012,19995
16035,24022
16021,19986
16019,19997
16020,24001
16024,20004
16023,19998
16022,20000
16026,24003
16027,20001
16020,19992
16032,24011
16031,19999
16031,20000
16035,24003
16026,19991
16031,20004
16019,23988
16020,20001
16027,20006
16034,20007
16030,23995
16025,19995
16021,19995
24032,32010
16029,23997
16014,19985
16016,20001
16029,24012
16031,20002
16022,19990
20028,28005
16028,20000
16023,19995
16027,24004
16018,19990
16024,20006
16019,23994
16018,19999
16021,20002
16028,24007
16035,20007
16025,19989
16034,24009
16027,19993
16030,20002
16027,19997
16023,23996
16037,20012
16029,19992
16023,23994
16027,20004
16030,20003
16025,23994
16024,19999
16018,19993
16022,24003
16029,20007
16024,19995
16029,20004
16026,23996
16024,19997
16029,20004
16035,24005
16036,20001
16024,19988
16024,24000
16035,20010
16021,19987
16030,24007
24025,27996
16026,24000
16023,19997
16021,19997
24024,32003
16028,24003
16028,20000
16021,19993
16040,24019
16030,19990
16028,19997
16026,23999
16028,20000
16022,19994
20031,28008
16022,19992
16025,20001
16019,23995
16035,20015
16025,19990
16029,24004
16028,19998
16024,19995
16033,24009
16024,19990
16023,19998
20041,28018
16018,19978
16032,20012
16031,23999
16028,19997
16028,19999
16025,23997
16026,20000
16026,19999
16028,24002
16030,20001
16037,20005
16030,23994
16027,19996
16022,19995
16030,20006
16024,23994
16036,20012
16028,19992
28026,35997
16021,23994
16030,20009
16028,23997
16024,19996
16030,20005
20031,28001
16026,19994
16032,20006
16025,23994
16035,20008
16026,19990
16026,24000
20023,23996
16021,23998
16035,20013
16031,19996
24029,31998
16028,24000
16026,19997
16024,19997
16020,19996
16015,23993
16023,20008
16021,19997
16013,23992
16020,20006
16020,20000
16038,24017
16018,19980
16021,20002
16025,24005
16035,20008
16031,19997
16030,19998
16027,23997
16025,19997
16026,20000
16031,24004
16034,20003
16027,19994
16030,24003
16027,19995
16027,20000
16023,23996
12043,16019
16028,19985
16034,20004
16029,19995
16019,23990
16023,20003
16023,20000
16029,24004
16026,19997
16022,19995
16033,24011
16023,19990
16030,20006
16028,23998
16032,20003
16024,19992
16027,20002
16025,23997
16020,19995
16029,20009
16023,23994
16028,20004
16015,19986
16021,24005
16027,20005
16022,19996
16025,24002
16026,20000
16019,19993
20021,28001
16031,20010
16021,19990
16023,24002
16024,20000
16024,20000
16021,23998
16028,20006
16030,20001
16025,23995
16026,20000
16023,19998
20041,28017
16041,20000
16028,19986
16033,24004
16031,19998
16029,19997
16034,24004
12047,16013
16038,19990
16023,19985
16044,24021
16023,19979
16021,19998
16027,24004
16023,19997
16033,20009
20022,27988
16033,20011
16027,19995
28025,35996
16023,23998
16028,20004
16027,23998
16022,19995
16028,20007
16032,20003
16017,23985
16021,20003
20020,27999
16022,20001
16024,20002
16021,23996
16022,20000
16024,20001
16029,24005
16039,20009
16035,19995
16025,23990
16025,19999
16021,19996
20021,28000
16020,19998
16021,20001
16021,23999
16019,19999
16030,20010
16029,23999
16041,20011
16031,19990
16027,23996
16032,20004
16024,19992
16036,24011
16022,19986
16022,19999
20023,28001
16023,20000
16037,20014
16023,23985
16027,20004
16020,19992
16029,24009
16020,19990
16020,20000
16024,24003
16024,19999
16024,20000
20024,27999
16028,20003
16028,20000
24025,31998
16030,24004
16023,19993
16024,20000
28021,35996
16016,23995
16025,20009
16027,24002
16035,20008
16016,19980
20031,28014
16023,19991
16033,20010
16025,23992
16028,20002
16021,19993
16024,24002
16022,19999
16022,19999
16025,24003
16025,19999
16030,20004
20023,27992
16025,20001
16034,20010
16020,23986
16024,20003
12043,16019
16022,19979
16022,23999
16026,20005
16018,19991
16033,24014
16029,19997
16031,20001
20034,28002
16033,19998
16029,19998
16039,24008
16039,19999
16029,19990
16024,23994
16037,20012
16026,19990
16029,24002
16023,19994
16029,20005
16026,23996
16028,20001
16032,20004
20025,27992
16022,19996
16026,20004
16027,24001
16031,20003
16022,19990
16020,23998
16031,20010
16028,19997
16025,23996
16028,20002
16013,19985
20026,28011
16032,20007
16023,19990
16021,23998
16024,20002
16024,19999
16024,24000
16021,19996
16020,19998
16021,24002
16021,19999
16056,20035
16024,23967
16027,20002
16021,19994
20023,28001
16026,20003
16022,19996
16032,24009
16022,19990
16029,20006
16027,23998
16022,19995
16040,20017
16028,23987
16041,20013
16027,19985
20033,28005
16029,19996
16024,19995
16021,23996
16026,20005
16022,19997
16023,24000
16020,19997
8034,12013
16018,19984
16019,20000
16022,24002
16022,20000
16027,20005
20043,28015
16023,19979
16021,19997
16028,24007
16032,20003
16046,20014
16024,23977
16028,20003
16023,19995
16024,24000
16032,20007
16031,19999
16023,23992
16020,19996
16026,20006
16043,20016
16024,23981
16031,20006
16041,20010
16041,24000
16029,19987
16018,19989
16024,24005
16035,20011
16039,20004
16028,23988
16020,19992
16024,20003
20031,28006
16026,19995
16027,20001
16025,23997
16024,19999
16042,20019
16032,23988
16028,19996
12040,16012
16027,19987
16026,23999
16025,19998
16023,19998
20023,27999
16019,19995
