waiting,elapsed
32019,35988
28025,32006
32015,35990
28019,32004
32024,36005
28029,32005
32026,35997
28021,31995
32022,36001
44023,48001
16021,19998
28023,32002
32017,35994
28022,32005
28026,32004
32023,35997
28021,31998
32021,36000
28023,32002
32020,35997
28020,32000
32027,36007
28019,31992
32025,36006
28029,32004
32030,36001
40023,43993
20026,24003
28019,31993
36025,40006
24029,28004
32024,35995
28020,31996
32020,36000
28024,32004
32028,36004
28038,32010
32019,35982
28027,32007
28026,31999
32022,35996
28034,32012
44017,47983
16021,20004
32025,36004
28021,31996
32028,36007
28029,32001
32034,36006
28024,31990
32027,36003
28025,31997
32032,36007
28025,31993
32026,36001
28034,32008
32030,35996
28026,31996
28045,32020
32022,35976
28026,32004
32025,35999
28021,31996
32024,36003
28014,31990
32023,36009
28023,32000
32028,36005
28021,31993
32029,36008
28021,31992
32020,35999
28027,32007
32028,36001
28012,31984
32027,36015
28024,31997
32022,35998
28025,32003
32019,35995
28015,31995
28020,32005
32021,36001
28024,32003
32027,36003
28023,31996
32043,36020
28026,31984
32032,36005
28024,31993
32024,35999
28024,32000
32032,36008
28023,31990
32021,35999
28010,31989
32025,36015
28052,32027
28039,31988
32028,35988
28029,32001
32032,36003
28027,31995
32032,36005
28032,32000
32021,35989
28023,32002
32022,35999
28033,32011
44012,47979
28021,32009
20017,23996
28022,32005
36022,40000
24025,28003
32024,35999
28034,32010
32023,35990
28019,31995
32029,36010
28034,32005
28024,31990
32016,35992
28025,32009
32017,35992
28026,32009
32035,36009
28029,31995
32027,35997
28021,31994
32023,36002
28023,32000
32024,36001
28023,31999
32023,36000
28029,32006
32020,35991
28025,32005
32030,36005
28028,31998
32024,35996
28027,32003
28028,32001
32025,35997
28019,31994
40020,44001
20027,24007
36024,39997
24021,27997
32021,36000
28022,32001
32020,35998
28027,32007
32027,36001
28019,31991
32023,36004
28027,32004
32022,35996
28027,32004
44028,48001
16026,19998
40024,43998
20018,23994
28018,32000
32023,36005
32017,35994
28021,32004
28020,31999
32020,36000
28018,31998
32018,36000
28018,32000
32020,36002
28027,32007
32019,35992
28025,32006
44021,47996
16016,19995
40026,44010
28028,32002
24020,27992
28023,32003
28034,32011
32014,35980
28025,32011
32020,35996
28022,32001
32021,35999
28025,32004
32023,35999
28022,31998
32022,36000
28013,31991
32023,36010
28011,31988
32022,36010
28018,31997
32018,36000
28019,32001
32023,36004
28019,31996
32020,36001
28020,32000
32024,36004
28017,31993
32022,36005
28018,31997
28018,31999
32022,36004
28020,31998
32020,36000
28024,32004
32019,35995
28021,32002
32026,36005
28025,31999
32023,35998
28019,31996
32020,36001
28019,31999
32020,36001
28028,32008
32023,35995
28022,31999
32020,35998
28027,32007
28023,31996
44020,47997
16020,20000
32026,36006
28027,32002
36028,40001
24012,27984
32024,36011
28018,31994
32022,36004
28032,32009
32018,35988
28020,32001
32026,36006
28021,31995
32026,36005
33983,35994
32019,35999
28019,31999
28019,32001
32033,36014
28027,31995
32033,36005
28017,31984
32018,36001
28027,32009
32032,36005
28020,31988
32025,36005
28020,31995
32024,36004
28021,31997
32022,36001
28022,32000
32018,35997
28021,32002
32022,36001
28025,32003
28019,31995
32025,36005
28019,31994
32020,36001
28020,32000
32018,35998
28016,31998
32018,36002
28016,31998
32018,36002
28027,32009
32021,35995
28025,32003
40021,43996
20017,23996
36031,40014
24012,27981
32015,36003
28020,32005
32018,35998
28030,32012
28019,31990
32021,36001
28024,32003
32034,36010
28019,31985
32020,36001
28020,32000
32020,36000
28021,32001
40018,43997
20018,24000
32020,36002
28012,31992
32038,36026
28037,31999
32018,35981
28023,32005
32023,36000
28032,32009
32044,36012
702,2693
28023,29286
18582,19992
24021,28006
28021,32000
32021,36000
28022,32001
28017,31995
32019,36002
28021,32002
32021,36000
28019,31998
32022,36003
28028,32006
32033,36005
28019,31986
32029,36010
28025,31997
32018,35992
36038,40020
28020,31982
24021,28001
32019,35998
28030,32011
32018,35988
28037,32020
32432,36395
24023,27590
32026,36003
28031,32005
32023,35992
28024,32001
32022,35999
28033,32010
28038,32005
32020,35982
28014,31994
32021,36007
28021,32000
32020,35999
28032,32012
32017,35985
28016,31999
32017,36001
28027,32010
32019,35992
28023,32004
32026,36003
28026,32000
32045,36019
28020,31975
32021,36001
28025,32004
28025,32000
32024,36000
28039,32014
32021,35982
28028,32007
32025,35997
28030,32005
32026,35996
28023,31998
32022,35999
28023,32000
32027,36004
28014,31988
32020,36005
28020,32000
32021,36001
28027,32006
28022,31995
32024,36002
28023,31999
32028,36005
28035,32007
32026,35991
28024,31998
32039,36015
28021,31982
32020,35999
28028,32008
32017,35990
28026,32008
32021,35995
28025,32004
32028,36003
28022,31995
32023,36000
28017,31994
32022,36005
28035,32013
28029,31995
32018,35988
28021,32003
32020,35999
28021,32001
32024,36003
28021,31997
32019,35998
28021,32002
32025,36004
