waiting,elapsed
12019,16000
12021,20002
12041,16020
12016,19975
8040,12024
12023,15983
12024,20001
16018,23994
12021,16003
12021,20000
16016,23995
12025,20009
12019,15995
12025,20005
12019,15994
12021,20002
12018,15997
12015,19997
16012,23997
16018,24006
16020,24002
16019,23999
12018,19999
12020,16002
12033,16013
12033,20001
12031,19997
12029,15999
12014,19984
16019,24005
16026,24007
16016,23990
16018,24002
12019,20001
12022,16003
12022,20000
12022,16001
12018,19995
12012,15994
12012,20000
16020,24008
16017,23997
16021,24004
16018,23997
16020,24002
12016,19996
12020,16004
12016,19996
12026,16010
12023,19997
16018,23995
16020,24002
16024,24004
16020,23996
16018,23998
12020,20002
12019,16000
12017,19997
12020,16003
12026,20006
12034,16008
12020,19986
16018,23998
14584,15999
12021,20004
12015,19994
12019,20004
12025,20006
12022,15997
12021,19999
12018,15997
12021,20003
12010,15989
12023,20013
16023,24000
16022,23999
16029,24007
20020,27992
12021,20000
12018,19997
12012,15994
12015,20003
12021,16006
12020,19999
16026,24006
16021,23995
16021,24000
16027,24006
16016,23989
12022,20005
12015,15994
12017,20003
12016,15998
12019,16003
12023,20004
12023,20000
16019,23995
16021,24003
16022,24002
16024,24001
16023,23998
12026,20004
12021,15995
20019,27998
12026,20007
12021,19995
16025,24004
16027,24002
16021,23994
16019,23998
12023,20004
12025,16002
12017,19992
12022,16005
12025,20003
12046,16022
12865,20818
12020,19155
12010,15990
12015,20005
16021,24006
16016,23995
12021,16005
12026,20005
16018,23992
12017,19999
12018,16001
12017,19999
12029,16012
12019,19990
12017,15998
12021,20004
16021,24000
16023,24002
16022,23999
16020,23998
12020,20000
12018,15998
12026,20009
12024,15998
12021,19996
8048,12027
12022,15974
12021,19999
16020,23999
16019,23999
16025,24006
16020,23995
12020,20000
12019,15999
12018,19999
12018,16000
12021,20003
12017,15997
12015,19997
16017,24002
16019,24002
16019,24000
16019,24000
12018,19999
12020,16002
12022,20002
12018,15996
12024,20007
16023,23998
16020,23997
16015,23995
16020,24006
16018,23997
12019,20001
12017,15998
12019,20002
12015,15996
12019,20004
12019,16000
12016,19997
16019,24003
20017,27998
12030,20013
16039,24009
12012,19974
12011,15998
12010,19999
12011,16001
12027,20015
12023,15997
12022,20000
16030,24007
16022,23992
16019,23997
16018,23999
12032,20014
12019,15987
12016,19997
12016,16000
12016,20000
12022,16006
12017,19995
16013,23996
20020,28007
12028,20009
16026,23997
12026,20000
12034,16008
12024,19990
12021,15997
12029,20008
12036,16008
12031,19994
16048,24018
16034,23985
16024,23991
16023,23998
12031,20008
12023,15993
12022,15998
12027,20005
12020,19994
12033,16012
12026,19993
16024,23999
16138,24114
16023,23884
16030,24007
12024,19994
12034,16010
12024,19990
12027,16003
12026,19999
12025,15999
12024,19999
16028,24004
16019,23990
16030,24012
16022,23992
12024,20002
12027,16003
12029,20002
12027,15999
12034,20006
8047,12014
16023,23975
16021,23998
16025,24004
16034,24009
16032,23999
12028,19996
12027,15998
12018,19991
12018,16000
12025,20007
12015,15991
12019,20003
16020,24001
16019,23999
16025,24006
16019,23994
12019,20000
12025,16006
12017,19992
12020,16003
12017,19997
12014,15997
12020,20006
16015,23995
16031,24016
16020,23989
16019,23999
2688,4777
12019,15223
12015,15996
12017,20002
12019,16002
12018,19999
8035,12017
16025,23990
16016,23992
16018,24001
16022,24004
16023,24002
12026,20002
12018,15993
12023,20004
12019,15997
12028,20008
12041,16013
12028,19989
16026,23996
16017,23991
16047,24030
16016,23969
12032,20015
12019,15988
12035,20016
12026,15991
12036,20011
12031,15995
12024,19993
16027,24002
16025,23998
16038,24013
12019,19981
12020,16001
12018,19998
12023,16005
12020,19997
12025,16005
12025,20000
16020,23995
16016,23996
16016,24000
16019,24003
12017,19998
8034,12017
12015,15982
12016,20000
12021,16005
12033,20012
12016,15983
12022,20006
13663,21641
16017,22354
12019,20001
12017,15999
12018,20001
12016,15998
12020,20004
8038,12018
16018,23980
16024,24006
16018,23994
16019,24001
16017,23998
12016,19999
12016,16000
12018,20002
12015,15997
12020,20005
12017,15998
12015,19997
16017,24002
16012,23995
16013,24001
16013,24000
12016,20003
12015,15999
12020,20005
12018,15998
12030,20012
12029,16000
12016,19986
16025,24009
16023,23998
16021,23998
16021,24000
12018,19997
12017,15999
12021,20004
12016,15995
12020,20004
12018,15998
12021,20003
16022,24001
16023,24001
16020,23997
16012,23992
12014,20002
12020,16006
12011,19991
12019,16008
12015,19997
12020,16004
12016,19996
16024,24008
20026,28001
12017,19992
16017,24000
12015,19999
12017,16001
12017,20000
12018,16001
12015,19997
12022,16007
12017,19995
16017,24000
16025,24008
16017,23992
16019,24002
12016,19997
12019,16003
12018,15999
12023,20005
12018,19995
12019,16001
12020,20001
16016,23997
16026,24009
16074,24048
12025,19951
12020,15995
12028,20008
16021,19993
12026,20005
12039,20013
16019,23980
16017,23998
16026,24009
16022,23996
16028,24006
12030,20002
12021,15991
12017,19997
12023,16005
16018,23995
12017,19999
16025,24008
16016,23991
20020,28004
12055,20035
12017,19961
12022,16006
2395,4479
12020,15519
12017,15997
12025,20009
12026,16000
12023,19996
16015,23993
16020,24005
16022,24002
24022,32000
12024,20002
12021,19998
12020,19998
12021,16001
12022,20001
12026,16004
12019,19993
24018,31999
12022,20004
12019,19997
16019,24000
12030,20011
12017,15987
12021,20004
12026,16005
12017,19991
16018,24001
16017,23999
16016,23999
16018,24002
16019,24001
12016,19997
12029,16013
12019,19990
12020,16001
12017,19997
14592,16008
12020,19995
12022,20002
12027,20005
16019,23993
16019,23999
16020,24001
12018,19998
12018,16001
12017,19998
12017,16000
12024,20007
12020,15997
12021,20000
16017,23996
16016,23999
16018,24002
16019,24001
12018,19999
12021,16003
12023,20002
12021,15998
12020,19999
12021,16001
12018,19997
16020,24002
16027,24007
16022,23995
16021,23999
20024,28004
12025,20000
12029,20004
12021,15993
12021,19999
16019,23998
16019,24000
16021,24003
16012,23991
16020,24007
20024,28004
12017,19994
12014,19996
12020,16006
12020,20000
16020,24000
16019,23999
16028,24009
16020,23993
16018,23997
12021,20003
12024,16003
16028,24004
12033,20005
12023,15990
12024,20001
16025,24001
16021,23996
16020,23999
16031,24011
12021,19990
12028,16007
12020,19992
16035,20015
12023,19988
14176,22153
12018,17842
12017,19999
12019,16002
12029,20010
12025,15995
12030,20006
16020,23990
16018,23998
16020,24002
12022,20002
12022,16000
16014,23992
12017,20003
12014,15997
12014,20000
16010,23996
16009,23999
16022,24013
16017,23995
16022,24005
12022,20000
12023,16001
12016,19993
12022,16006
12019,19998
12015,15995
12024,20009
16019,23995
16035,24016
16017,23982
16021,24004
12017,19996
12018,16001
12021,20003
12018,15997
12018,20000
12022,16004
12018,19996
16012,23994
16017,24005
16014,23997
16018,24004
12017,19999
12016,15999
12017,20001
8030,12013
12018,15988
12024,20006
16022,23997
16025,24004
16022,23997
16022,24001
16023,24000
12018,19995
12019,16001
12018,19999
12016,15998
12016,20000
12015,15999
12015,20000
16015,24000
16022,24007
16020,23998
16014,23995
12017,20002
12017,16000
12026,20009
12017,15991
12017,20000
16019,20002
12011,19993
12024,20012
16019,23995
16027,24008
16019,23992
12015,19996
12028,16013
12024,19997
12031,16007
12018,19986
12014,15996
12018,20004
16021,24003
16016,23995
24020,32004
12022,20002
12018,19996
12023,20005
12019,15996
12016,19997
12023,16007
12022,16000
12015,19993
12017,20001
16013,23996
16018,24005
16020,24002
12035,16015
12030,19995
12017,19987
12026,16009
12016,19990
12015,15999
12021,20006
16019,23998
16019,24000
16020,24001
16019,23999
12018,19999
12032,16014
12022,19990
12023,16001
12019,19996
16019,24000
16019,24000
16021,24002
16018,23997
16021,24003
12016,19995
12019,16003
12019,20000
12017,15998
12015,19999
12019,16003
12018,19999
16024,24006
16023,23999
16023,24001
14586,19995
12013,19994
12017,20004
12020,16003
12015,19995
12021,16006
12027,20006
12025,15999
12021,19995
16018,23997
16021,24003
16022,24001
16022,24000
12024,20002
12033,16009
12020,19987
16036,20016
12030,19994
12017,19988
16023,24005
16021,23998
16027,24006
16025,23998
12025,20000
12021,15997
12019,19997
12020,16001
12020,20000
12017,15997
12025,20008
16010,23986
16022,24011
16021,23999
16028,24007
12019,19991
12018,15999
12023,20005
12021,15999
12019,19997
12036,16017
12014,19978
16021,24008
24045,32023
12040,19995
12033,19994
12023,19989
12045,16022
12051,20007
12026,15975
12024,19997
16017,23993
16016,23999
16016,24000
16015,23999
20022,28007
12017,19995
12019,20002
12018,15999
12017,19999
16018,20001
12023,20006
12025,20001
16020,23995
16023,24003
16029,24006
12025,19995
12012,15989
12020,20008
12018,15997
12019,20001
12018,15999
12027,20010
16033,24006
16020,23986
16022,24002
16023,24001
12024,20001
12030,16007
12022,19992
12019,15996
12024,20005
12025,16001
12030,20006
16028,23997
16033,24005
16024,23991
16024,24000
12022,19998
12024,16002
12026,20002
12033,16007
12029,19996
12027,15998
12036,20009
16041,24006
16028,23986
16026,23998
16024,23999
12023,19998
12025,16002
12017,19992
12027,16010
12019,19992
12014,15995
12021,20007
16026,24005
16026,24000
16033,24009
16020,23985
12024,20004
12029,16005
12018,19989
12020,16002
12020,20000
16016,19996
12025,20009
12018,19993
16024,24005
16017,23994
16027,24010
12020,19993
12015,15995
12018,20003
12018,16000
12018,20000
12019,16001
12020,20001
16019,23999
16020,24001
16022,24002
16017,23995
12018,20001
12019,16001
12023,20004
12021,15998
12016,19995
12025,16009
12016,19991
12022,16006
12037,20015
16022,23985
16018,23996
12025,20007
12018,15993
12031,20013
12021,15990
12023,20002
12018,15995
12017,19999
16016,23998
16016,24001
16014,23998
16017,24003
20019,28002
12019,20000
12019,20001
12021,16001
12017,19996
6735,10718
